H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,eloh_pre,eloa_pre,eloh_post,eloa_post
121,0.568,0.455,0.339,0.777,47.7,22.6,13.2,6.5,4.3,3.1,114.5,111.7,0.562,123,0.442,0.449,0.329,0.796,42.9,23.3,12.2,9.5,5.1,0.3,113.1,112.8,0.552,0,1579.532567,1477.615318,1570.752964,1486.394921
118,0.25,0.45,0.328,0.749,44.2,24.6,13.6,7.5,4.8,-6.5,108.9,115.6,0.544,130,0.727,0.478,0.369,0.829,43.9,26.5,13.2,6.4,5.3,6.3,117.4,110.8,0.603,0,1393.220505,1663.926665,1387.643558,1669.503612
121,0.488,0.468,0.337,0.82,42.8,23.2,12.4,6.8,4.9,-0.9,111.5,112.8,0.563,113,0.545,0.452,0.34,0.828,42.2,23.9,13.7,8.6,3.2,0.3,111,110.9,0.565,1,1494.497756,1559.101621,1502.430634,1551.168742
113,0.614,0.482,0.36,0.781,43.4,24.1,14.4,6.7,4.1,4.6,113.8,109.3,0.587,103,0.605,0.48,0.365,0.78,44.3,25.5,14.8,8.4,4.3,4,114.8,110.8,0.583,1,1566.119766,1589.039264,1573.760835,1581.398195
132,0.628,0.452,0.348,0.737,48.3,24.2,15.1,6.5,5.1,0.9,110.5,109.6,0.56,119,0.523,0.459,0.362,0.802,41.4,26.2,14.8,7.7,5.8,-0.5,112.9,113.5,0.576,1,1519.965471,1475.076054,1526.614764,1468.426761
125,0.5,0.494,0.346,0.776,40.7,24.8,15.7,8.1,5.1,-0.4,112.6,112.7,0.593,126,0.478,0.471,0.36,0.787,43.6,25.5,15.2,7,4.7,0.7,115.9,114.9,0.587,0,1495.193843,1504.368522,1489.721088,1509.841277
140,0.442,0.484,0.337,0.791,43.4,24.1,14.2,6.4,4.6,-1.2,112.3,113.2,0.581,132,0.233,0.444,0.329,0.762,46.2,21.9,16.9,7.5,4.6,-7.8,108.7,116.7,0.549,1,1489.445689,1306.869461,1491.878931,1304.43622
118,0.419,0.479,0.343,0.774,44.1,24.7,14.1,6.7,5.3,-1.4,111.7,113.1,0.577,127,0.488,0.472,0.373,0.793,42.4,28.2,16.2,6.6,3.8,-0.6,112.7,113.4,0.593,0,1475.332021,1527.867297,1463.840258,1539.359059
136,0.69,0.472,0.349,0.711,47.9,24.7,14.1,7.8,6,5.2,114.3,109,0.563,106,0.477,0.464,0.386,0.798,43.7,26.9,14.4,7.1,5,1.1,114,112.6,0.57,1,1653.147021,1507.310046,1660.288381,1500.168687
106,0.295,0.473,0.345,0.737,41.9,26.5,15.4,6.8,4.1,-8.9,110.4,119.5,0.561,98,0.643,0.508,0.388,0.799,41,26.6,14.7,7.1,7.1,3.3,115.1,111.6,0.612,1,1341.647131,1592.662496,1356.199904,1578.109723
110,0.511,0.462,0.37,0.762,44.5,22.9,15.1,6.8,4.6,-0.6,110.1,110.8,0.57,120,0.628,0.479,0.379,0.825,40.9,25.2,14.1,8,5,3.6,114.4,110.5,0.596,0,1477.081337,1572.919808,1466.544446,1583.456698
130,0.636,0.454,0.352,0.739,48.1,24.4,15.1,6.5,5,1.1,111,109.8,0.562,122,0.455,0.447,0.328,0.797,42.9,23.4,12,9.5,5.3,0.3,113.3,113,0.552,1,1526.614764,1486.394921,1531.651578,1481.358107
122,0.698,0.509,0.399,0.749,43.5,28.8,15.1,7.2,4.4,4,117.5,113.4,0.609,113,0.488,0.479,0.373,0.78,43.7,24.6,15.7,6.7,4.3,0.7,114.5,113.8,0.593,1,1615.174948,1460.117783,1618.201896,1457.090835
111,0.455,0.486,0.338,0.793,43.3,24.1,13.9,6.3,4.6,-1,113,113.7,0.583,116,0.571,0.493,0.369,0.791,41.1,26.5,13.9,6.7,3.2,2.9,117.3,114.6,0.607,0,1491.878931,1512.097425,1482.665322,1521.311034
105,0.556,0.454,0.338,0.778,47.8,22.5,13.2,6.5,4.3,2.9,114.6,111.9,0.561,116,0.409,0.48,0.344,0.776,43.9,24.8,14.1,6.7,5.2,-1.6,111.8,113.4,0.578,0,1570.752964,1463.840258,1550.512562,1484.08066
117,0.227,0.445,0.33,0.761,46.2,22.1,16.7,7.4,4.6,-7.8,109.2,117.3,0.55,122,0.244,0.45,0.33,0.75,44.2,24.6,13.4,7.5,4.7,-6.6,109.2,116.1,0.544,0,1304.43622,1387.643558,1296.958514,1395.121264
126,0.489,0.472,0.36,0.788,43.8,25.5,15.2,6.8,4.7,0.7,116.1,115.2,0.588,103,0.5,0.463,0.37,0.763,44.2,22.9,15.2,6.8,4.6,-0.8,110.2,111.1,0.571,1,1509.841277,1466.544446,1519.720581,1456.665143
122,0.533,0.47,0.359,0.743,39.6,22.5,12.7,6.8,4.2,0.4,114.8,114.7,0.594,130,0.5,0.471,0.34,0.82,42.5,23.3,12.5,6.8,4.9,-0.8,111.7,112.8,0.566,0,1511.990052,1502.430634,1499.00046,1515.420227
122,0.705,0.509,0.398,0.751,43.5,28.9,15.1,7.3,4.5,4.1,117.7,113.4,0.609,118,0.489,0.493,0.349,0.777,40.7,24.9,15.5,8.1,5.1,-0.4,112.9,113.1,0.593,1,1618.201896,1489.721088,1620.464872,1487.458112
115,0.698,0.473,0.351,0.713,48,24.8,14,7.8,6,5.8,114.7,108.9,0.565,114,0.622,0.482,0.36,0.781,43.4,24.1,14.5,6.6,4.1,4.7,113.9,109.2,0.587,1,1660.288381,1573.760835,1662.079933,1571.969283
126,0.477,0.465,0.357,0.795,42.7,23.4,13.4,7.8,5,0.7,112.5,111.9,0.567,106,0.511,0.46,0.365,0.804,41.3,26.2,14.8,7.7,5.8,-0.8,113,113.9,0.578,1,1529.802466,1468.426761,1538.017611,1460.211617
98,0.591,0.481,0.365,0.78,44,25.5,14.8,8.4,4.2,3.7,114.6,110.9,0.583,124,0.533,0.453,0.338,0.831,42.2,24,13.8,8.6,3.2,0.1,111.1,111.2,0.565,0,1581.398195,1551.168742,1551.502757,1581.06418
121,0.733,0.478,0.371,0.832,44,26.7,13.2,6.3,5.3,6.4,117.8,111.2,0.605,118,0.5,0.473,0.374,0.796,42.4,28.2,16.1,6.6,3.7,-0.4,113,113.4,0.594,1,1669.503612,1539.359059,1671.486744,1537.375927
117,0.467,0.464,0.384,0.801,43.5,27,14.4,7,5,0.4,113.8,113.1,0.57,112,0.628,0.506,0.384,0.801,41.1,26.4,14.9,7.2,7.1,3.1,114.5,111.2,0.609,1,1500.168687,1578.109723,1506.645555,1571.632855
108,0.255,0.454,0.358,0.772,41.9,22.2,14.6,7,3.5,-7.3,110.8,118,0.564,126,0.455,0.488,0.373,0.817,41.5,24,13.4,7.4,4.6,-0.6,112.8,113.4,0.589,0,1363.143712,1492.713316,1354.264114,1501.592914
95,0.477,0.479,0.372,0.784,43.5,24.5,15.7,6.6,4.3,0.5,114.5,114.1,0.593,105,0.636,0.48,0.38,0.825,40.8,25.2,14.1,8.1,5,3.8,114.7,110.6,0.598,0,1457.090835,1583.456698,1447.697461,1592.850072
128,0.478,0.493,0.349,0.777,40.6,24.9,15.5,8.1,5.2,-0.5,113,113.2,0.594,126,0.444,0.448,0.329,0.793,43,23.3,12,9.4,5.3,0.1,113.5,113.3,0.551,1,1487.458112,1481.358107,1490.592586,1478.223633
123,0.364,0.469,0.343,0.791,43,22.4,15.4,7,4.6,-3.8,110.8,114.4,0.574,110,0.578,0.481,0.366,0.777,43.9,25.6,14.9,8.4,4.2,3,114.4,111.3,0.583,1,1401.636117,1551.502757,1416.217225,1536.921649
114,0.609,0.482,0.362,0.779,43.6,24.2,14.6,6.6,4.2,4.6,114,109.4,0.588,120,0.489,0.471,0.374,0.798,42.3,28.1,16,6.6,3.7,-0.4,112.7,113.2,0.592,0,1571.969283,1537.375927,1560.104838,1549.240373
139,0.511,0.473,0.343,0.822,42.3,23.4,12.5,6.8,4.9,-0.6,112.2,113,0.568,124,0.543,0.453,0.337,0.775,47.9,22.4,13.1,6.5,4.3,2.6,114.5,112.2,0.559,1,1515.420227,1550.512562,1525.855453,1540.077336
115,0.522,0.472,0.359,0.744,39.4,22.6,12.8,6.8,4.2,0.2,115,115,0.595,90,0.543,0.455,0.338,0.83,42.2,24.3,13.7,8.7,3.2,0.7,111.5,111.1,0.566,1,1499.00046,1581.06418,1516.926275,1563.138364
126,0.311,0.471,0.342,0.741,42.1,26.4,15.3,6.9,4.1,-8.6,110.1,118.8,0.559,131,0.489,0.462,0.371,0.761,44.4,22.9,15.2,6.7,4.7,-1.2,110.2,111.6,0.57,0,1356.199904,1456.665143,1349.174567,1463.69048
106,0.5,0.473,0.364,0.787,43.8,25.5,15.1,6.8,4.8,1.2,116.5,115.1,0.59,117,0.614,0.507,0.385,0.795,40.9,26.4,14.8,7.3,7.1,2.9,114.4,111.3,0.609,0,1519.720581,1571.632855,1506.693669,1584.659766
134,0.711,0.51,0.397,0.751,43.2,28.8,15.1,7.3,4.4,4.1,117.8,113.5,0.609,111,0.5,0.459,0.365,0.801,41.3,26.1,15,7.7,5.9,-1.2,112.6,114,0.576,1,1620.464872,1460.211617,1625.92942,1454.747069
122,0.444,0.486,0.337,0.793,43.2,24.2,13.8,6.4,4.5,-1.1,113,113.8,0.583,121,0.705,0.473,0.351,0.713,47.9,24.7,13.9,7.8,6,5.7,114.8,109.1,0.565,1,1482.665322,1662.079933,1487.951165,1656.794089
118,0.581,0.493,0.367,0.791,41.3,26.4,13.9,6.6,3.3,2.9,117.4,114.6,0.607,113,0.489,0.466,0.358,0.794,42.7,23.7,13.5,7.9,5.1,1.1,112.7,111.6,0.568,1,1521.311034,1538.017611,1526.356666,1532.971978
104,0.435,0.449,0.332,0.792,42.9,23.4,12.1,9.4,5.3,0.1,113.7,113.6,0.553,106,0.739,0.476,0.37,0.83,44.2,26.5,13.2,6.4,5.3,6.3,117.5,110.9,0.602,0,1478.223633,1671.486744,1474.906046,1674.804331
138,0.422,0.479,0.345,0.777,44.2,24.9,14.1,6.7,5.3,-1.3,112,113.3,0.577,118,0.378,0.47,0.346,0.793,43,22.5,15.4,6.9,4.7,-3.4,111.1,114.3,0.577,1,1484.08066,1416.217225,1492.041067,1408.256818
114,0.596,0.483,0.363,0.78,43.4,24.2,14.6,6.6,4.3,4.4,114.1,109.7,0.588,102,0.644,0.456,0.355,0.742,48,24.4,15,6.5,5,1.3,111.4,110.1,0.565,1,1560.104838,1531.651578,1566.924039,1524.832377
118,0.522,0.475,0.344,0.823,42.3,23.5,12.4,6.8,4.9,-0.2,112.9,113.4,0.57,122,0.261,0.451,0.328,0.748,44,24.6,13.3,7.7,4.8,-6.3,109.4,116,0.545,0,1525.855453,1395.121264,1513.592467,1407.38425
113,0.489,0.493,0.351,0.78,40.5,25,15.5,8.1,5.2,-0.4,113.3,113.5,0.595,104,0.222,0.447,0.33,0.761,46.2,22,16.7,7.3,4.6,-7.8,109.3,117.3,0.551,1,1490.592586,1296.958514,1493.047701,1294.503399
112,0.478,0.464,0.384,0.796,43.6,27,14.4,6.9,4.9,0.5,113.8,113,0.57,107,0.489,0.459,0.363,0.8,41.3,26.1,15.1,7.7,5.8,-1.7,112.6,114.4,0.576,1,1506.645555,1454.747069,1510.33944,1451.053184
127,0.591,0.492,0.366,0.793,41.5,26.4,13.9,6.5,3.2,3,117.4,114.6,0.606,129,0.644,0.481,0.379,0.825,40.8,25.2,14.1,8.1,5,3.9,114.5,110.4,0.598,0,1526.356666,1592.850072,1520.914375,1598.292363
116,0.5,0.471,0.377,0.795,42.4,28,16,6.7,3.8,-0.3,112.9,113.3,0.593,120,0.622,0.507,0.386,0.792,41,26.4,14.7,7.3,7.1,3.1,114.6,111.3,0.61,0,1549.240373,1584.659766,1541.345936,1592.554203
112,0.489,0.463,0.384,0.792,43.8,27,14.4,7,5,0.6,113.6,112.7,0.569,110,0.689,0.472,0.35,0.711,48.1,24.7,13.9,7.8,6,5.5,114.8,109.2,0.563,1,1510.33944,1656.794089,1516.024828,1651.108702
100,0.532,0.455,0.337,0.827,42.2,24.2,13.8,8.6,3.1,0.1,111.2,111.4,0.566,96,0.565,0.48,0.364,0.777,43.8,25.6,14.9,8.4,4.2,2.7,114.3,111.6,0.582,1,1563.138364,1536.921649,1566.883098,1533.176916
112,0.467,0.476,0.368,0.783,43.6,24.4,15.7,6.6,4.2,0.3,114.2,113.9,0.591,121,0.457,0.484,0.337,0.793,43.2,24.1,13.7,6.4,4.6,-1,113.1,113.8,0.582,0,1447.697461,1487.951165,1435.734268,1499.914358
98,0.532,0.471,0.362,0.745,39.4,22.6,12.7,6.8,4.1,0.7,115.2,114.7,0.596,112,0.5,0.465,0.374,0.76,44.3,23.1,15.1,6.6,4.6,-1.1,110.9,112.1,0.573,0,1516.926275,1463.69048,1496.191396,1484.425359
99,0.717,0.512,0.399,0.749,43.1,29,15.2,7.5,4.4,4.5,118.1,113.4,0.611,101,0.478,0.467,0.359,0.792,42.5,23.7,13.4,7.8,5,1,112.7,111.8,0.568,0,1625.92942,1532.971978,1617.332643,1541.568755
125,0.426,0.451,0.332,0.791,42.9,23.4,12.1,9.4,5.4,0,113.5,113.5,0.554,116,0.532,0.456,0.339,0.775,47.6,22.5,13.1,6.5,4.3,2.3,114.9,112.9,0.561,1,1474.906046,1540.077336,1483.429864,1531.553519
111,0.467,0.489,0.372,0.819,41.6,24,13.4,7.5,4.6,-0.2,112.9,113.1,0.59,100,0.511,0.476,0.346,0.824,42.2,23.5,12.5,6.8,4.9,-0.3,112.9,113.5,0.571,1,1501.592914,1513.592467,1509.3288,1505.856581
113,0.37,0.47,0.348,0.794,42.9,22.5,15.3,6.8,4.8,-3.8,111.2,114.8,0.577,98,0.745,0.475,0.371,0.831,44.2,26.5,13.3,6.4,5.3,6.2,117.3,110.8,0.601,1,1408.256818,1674.804331,1430.713464,1652.347685
119,0.217,0.447,0.33,0.756,46.4,22,16.9,7.2,4.7,-7.8,109.1,117.1,0.551,114,0.5,0.493,0.353,0.781,40.3,24.9,15.4,8.2,5.3,-0.2,113.2,113.2,0.595,1,1294.503399,1493.047701,1304.253613,1483.297487
133,0.578,0.493,0.367,0.792,41.3,26.4,13.8,6.5,3.3,2.9,117.7,115,0.607,100,0.674,0.471,0.35,0.711,48.2,24.7,14,7.8,6,5.4,114.6,109.2,0.562,1,1520.914375,1651.108702,1547.018253,1625.004825
130,0.25,0.453,0.355,0.773,42,22.3,14.6,7,3.5,-7.5,110.6,118,0.562,150,0.63,0.456,0.355,0.744,47.8,24.4,15.1,6.4,5,1,111.4,110.3,0.565,0,1354.264114,1524.832377,1341.865804,1537.230686
120,0.49,0.472,0.365,0.786,43.9,25.5,15,6.8,4.7,0.9,116.4,115.2,0.589,102,0.277,0.453,0.33,0.75,43.8,24.7,13.3,7.7,4.8,-6.1,109.5,115.9,0.546,1,1506.693669,1407.38425,1513.02468,1401.053239
147,0.457,0.475,0.368,0.784,43.4,24.4,15.6,6.5,4.3,0.1,114.1,114.1,0.59,127,0.304,0.473,0.346,0.741,42,26.6,15.2,6.8,4.1,-8.5,110.7,119.4,0.561,1,1435.734268,1349.174567,1442.993555,1341.915281
115,0.468,0.485,0.337,0.793,43.4,24.1,13.7,6.4,4.6,-0.8,113.3,113.8,0.583,133,0.51,0.465,0.375,0.766,44.4,23.1,15,6.6,4.6,-0.8,111.1,112,0.574,0,1499.914358,1484.425359,1477.75216,1506.587557
105,0.521,0.457,0.342,0.774,47.7,22.7,13.2,6.5,4.3,2,115,113.2,0.563,103,0.604,0.484,0.363,0.778,43.4,24.5,14.5,6.6,4.3,4.5,114.2,109.7,0.589,1,1531.553519,1566.924039,1535.302934,1563.174623
128,0.5,0.462,0.384,0.794,43.7,26.9,14.5,7,5,0.7,113.4,112.6,0.569,97,0.271,0.452,0.327,0.749,43.7,24.6,13.3,7.7,4.8,-6.4,109.3,116,0.546,1,1516.024828,1401.053239,1524.618427,1392.45964
98,0.542,0.455,0.335,0.827,42.3,24,14,8.7,3.1,0.2,111,111,0.565,95,0.729,0.475,0.372,0.83,44.1,26.4,13.4,6.4,5.3,5.8,117,110.9,0.6,1,1566.883098,1652.347685,1572.178385,1647.052398
126,0.521,0.471,0.362,0.742,39.5,22.5,12.7,6.7,4.1,0.4,115.1,114.9,0.594,127,0.435,0.48,0.35,0.776,44.2,25.1,14,6.7,5.3,-0.8,112.5,113.4,0.579,0,1496.191396,1492.041067,1490.498552,1497.733911
116,0.479,0.457,0.363,0.801,41.4,25.9,15.1,7.7,5.8,-1.7,112.3,114.2,0.574,110,0.478,0.488,0.371,0.817,41.7,24.1,13.4,7.6,4.6,0,112.9,112.9,0.588,1,1451.053184,1509.3288,1457.641784,1502.740199
98,0.553,0.48,0.362,0.777,43.7,25.6,15.1,8.5,4.2,2.5,113.9,111.4,0.582,99,0.702,0.51,0.398,0.742,43.2,29,15.1,7.5,4.4,4.4,118,113.4,0.609,0,1533.176916,1617.332643,1528.896552,1621.613007
132,0.489,0.466,0.358,0.794,42.8,23.7,13.3,7.8,5,1,112.7,111.7,0.568,137,0.5,0.476,0.345,0.82,42.3,23.6,12.7,6.8,4.9,-0.5,112.7,113.4,0.571,0,1541.568755,1505.856581,1530.738426,1516.68691
95,0.587,0.495,0.371,0.794,41.5,26.6,14,6.6,3.3,3.5,117.9,114.5,0.609,113,0.438,0.451,0.335,0.792,42.9,23.4,12,9.4,5.3,0.2,113.9,113.6,0.554,0,1547.018253,1483.429864,1521.803485,1508.644631
113,0.458,0.484,0.338,0.789,43.2,24.1,13.6,6.4,4.6,-1.2,113.4,114.3,0.582,104,0.298,0.474,0.348,0.742,41.9,26.7,15.2,6.8,4.1,-8.7,111,119.9,0.563,1,1477.75216,1341.915281,1481.103573,1338.563867
126,0.383,0.471,0.349,0.792,42.9,22.5,15.2,6.9,4.7,-3.4,111.3,114.5,0.577,120,0.49,0.456,0.361,0.801,41.4,25.9,15,7.8,5.9,-1.6,112.4,114.2,0.573,1,1430.713464,1457.641784,1436.504879,1451.85037
122,0.489,0.471,0.377,0.795,42.4,28,16,6.8,3.7,-0.4,112.9,113.4,0.593,120,0.66,0.47,0.349,0.712,47.8,24.8,14,7.9,5.9,4.6,114.2,109.6,0.561,1,1541.345936,1625.004825,1545.891288,1620.459473
137,0.652,0.482,0.38,0.825,41,25.2,14.2,8,5,3.9,114.9,110.8,0.599,133,0.63,0.508,0.389,0.787,41,26.5,14.8,7.2,7.1,3.1,114.7,111.4,0.611,1,1598.292363,1592.554203,1602.401674,1588.444892
103,0.234,0.448,0.331,0.754,46.3,22,17,7.3,4.7,-7.5,109.2,116.9,0.552,108,0.447,0.481,0.35,0.776,44.1,25.2,13.9,6.7,5.3,-0.8,112.8,113.6,0.58,0,1304.253613,1497.733911,1299.426301,1502.561224
107,0.638,0.458,0.357,0.743,47.7,24.6,15.1,6.5,5,1.4,111.8,110.4,0.568,99,0.708,0.51,0.397,0.743,43.1,29,15,7.5,4.5,4.3,117.8,113.3,0.608,1,1537.230686,1621.613007,1545.79514,1613.048554
102,0.542,0.479,0.359,0.778,43.8,25.5,15.1,8.5,4.2,2.5,113.8,111.3,0.58,111,0.49,0.492,0.354,0.78,40.3,24.7,15.5,8.2,5.3,-0.3,113.1,113.2,0.594,0,1528.896552,1483.297487,1513.515096,1498.678943
134,0.468,0.478,0.373,0.784,43.3,24.6,15.5,6.6,4.3,0.5,114.8,114.4,0.593,124,0.5,0.472,0.366,0.787,43.9,25.5,15,6.8,4.7,1.3,116.4,114.9,0.589,1,1442.993555,1513.02468,1452.256077,1503.762157
122,0.617,0.511,0.392,0.787,40.8,26.6,14.8,7.1,7,2.9,115.2,112,0.614,130,0.245,0.454,0.356,0.773,41.9,22.3,14.7,7,3.5,-7.7,110.7,118.3,0.564,0,1588.444892,1341.865804,1566.328065,1363.982631
117,0.714,0.474,0.371,0.829,44.1,26.4,13.5,6.4,5.3,5.6,116.7,110.8,0.6,120,0.531,0.457,0.345,0.772,47.6,22.7,13.3,6.4,4.2,2,114.9,113.2,0.564,0,1647.052398,1535.302934,1636.661706,1545.693625
138,0.52,0.467,0.378,0.766,44.5,23.2,15,6.6,4.7,-0.4,111.7,112.2,0.577,100,0.292,0.472,0.346,0.744,42,26.6,15.1,6.9,4,-8.7,110.7,119.6,0.56,1,1506.587557,1338.563867,1514.132096,1331.019328
95,0.51,0.463,0.388,0.795,43.9,27.2,14.5,6.9,5.1,1.3,113.7,112.2,0.57,99,0.51,0.472,0.361,0.744,39.4,22.5,12.6,6.7,4.1,0.4,115.3,115.1,0.595,0,1524.618427,1490.498552,1514.92731,1500.189669
95,0.229,0.448,0.329,0.753,46.6,22.2,16.9,7.2,4.8,-7.5,109.1,116.7,0.551,113,0.592,0.484,0.363,0.777,43.4,24.6,14.5,6.7,4.3,4.4,114.2,109.8,0.588,0,1299.426301,1563.174623,1291.875056,1570.725869
111,0.265,0.452,0.326,0.749,43.6,24.5,13.3,7.8,4.8,-6.9,109,116.1,0.544,96,0.468,0.488,0.368,0.815,41.8,24,13.4,7.5,4.6,-0.1,112.8,113,0.588,1,1392.45964,1502.740199,1406.436317,1488.763522
129,0.5,0.472,0.378,0.795,42.4,28.1,16.1,6.8,3.7,-0.3,113,113.4,0.593,117,0.449,0.452,0.334,0.791,43,23.5,12,9.5,5.4,0.6,114,113.4,0.555,1,1545.891288,1508.644631,1552.437211,1502.098708
110,0.551,0.453,0.335,0.826,42.5,24,13.9,8.7,3,0.3,110.8,110.8,0.563,105,0.396,0.473,0.353,0.791,42.7,22.8,15.3,6.9,4.8,-3.2,111.7,114.7,0.579,1,1572.178385,1436.504879,1574.603473,1434.07979
131,0.48,0.456,0.362,0.801,41.3,25.9,15,7.9,5.8,-1.7,112.6,114.5,0.573,141,0.646,0.458,0.359,0.742,47.7,24.4,15.3,6.6,5.1,1.5,111.6,110.1,0.568,0,1451.85037,1545.79514,1441.240614,1556.404896
111,0.5,0.492,0.354,0.779,40.2,24.7,15.4,8.2,5.3,-0.2,113.1,113,0.594,100,0.646,0.47,0.349,0.711,47.5,24.8,14,7.9,5.8,4.4,114.2,109.8,0.561,1,1498.678943,1620.459473,1510.587195,1608.55122
112,0.479,0.467,0.359,0.792,42.6,23.8,13.3,7.9,4.9,0.9,113,112.1,0.568,100,0.6,0.483,0.364,0.778,43.3,24.7,14.4,6.8,4.3,4.7,114.3,109.6,0.588,1,1530.738426,1570.725869,1539.942579,1561.521716
126,0.66,0.482,0.382,0.83,40.9,25.3,14.1,8.1,5,3.9,115.4,111.3,0.601,119,0.694,0.507,0.395,0.743,43.2,28.8,15.1,7.6,4.5,4.1,117.2,113,0.606,1,1602.401674,1613.048554,1608.277318,1607.172909
118,0.286,0.471,0.345,0.742,42,26.5,15.1,6.8,3.9,-9.3,110.5,120,0.56,128,0.5,0.462,0.388,0.795,44.1,27.1,14.4,6.9,5.1,1.2,113.6,112.2,0.569,0,1331.019328,1514.92731,1323.598564,1522.348074
122,0.604,0.509,0.39,0.789,40.8,26.5,14.8,7.1,7,2.7,115.3,112.3,0.613,115,0.54,0.457,0.345,0.773,47.6,22.6,13.2,6.4,4.2,2.1,114.9,113.1,0.564,1,1566.328065,1545.693625,1571.438584,1540.583106
125,0.7,0.472,0.37,0.829,44.3,26.2,13.4,6.3,5.3,5.5,116.6,110.9,0.598,121,0.469,0.483,0.337,0.789,43.4,24.1,13.7,6.5,4.7,-1,113.2,113.9,0.581,1,1636.661706,1481.103573,1638.623149,1479.14213
109,0.388,0.473,0.353,0.792,42.7,22.7,15.4,6.9,4.8,-3.2,111.6,114.6,0.58,128,0.458,0.487,0.364,0.815,41.7,23.8,13.4,7.5,4.5,-0.4,112.3,112.8,0.585,0,1434.07979,1488.763522,1415.549788,1507.293524
114,0.26,0.455,0.357,0.775,42,22.4,14.6,7.1,3.5,-7.4,111,118.4,0.565,117,0.224,0.449,0.327,0.75,46.6,22.3,17,7.2,4.8,-7.7,108.9,116.8,0.551,0,1363.982631,1291.875056,1354.527007,1301.33068
108,0.49,0.473,0.368,0.785,43.8,25.6,15,6.7,4.7,1,116.6,115.2,0.59,100,0.52,0.471,0.362,0.743,39.6,22.5,12.6,6.6,4,0.4,115.2,114.9,0.594,1,1503.762157,1500.189669,1509.718748,1494.233078
105,0.479,0.48,0.376,0.785,43.2,24.6,15.4,6.7,4.3,0.7,115.2,114.6,0.595,123,0.44,0.452,0.334,0.788,43,23.5,12,9.4,5.4,0.3,114,113.7,0.554,0,1452.256077,1502.098708,1434.114015,1520.240771
113,0.51,0.478,0.346,0.819,42.3,23.6,12.7,6.7,4.9,-0.4,113.1,113.7,0.573,120,0.529,0.47,0.38,0.766,44.4,23.2,14.8,6.6,4.8,0.3,112.3,112,0.579,0,1516.68691,1514.132096,1504.892968,1525.926038
117,0.51,0.492,0.355,0.777,40.3,24.8,15.5,8.3,5.3,0.1,113,112.7,0.594,110,0.574,0.495,0.372,0.795,41.4,26.7,14.1,6.6,3.3,3.1,117.6,114.6,0.609,1,1510.587195,1521.803485,1516.477402,1515.913279
103,0.531,0.478,0.358,0.778,43.8,25.5,15.1,8.4,4.3,2.3,113.6,111.3,0.58,113,0.458,0.479,0.349,0.776,44.2,25.2,13.8,6.8,5.3,-0.7,112.7,113.4,0.578,0,1513.515096,1502.561224,1498.608613,1517.467707
122,0.588,0.482,0.362,0.778,43.3,24.8,14.3,6.9,4.3,4.4,114.2,109.8,0.587,99,0.538,0.471,0.382,0.768,44.3,23.3,14.8,6.6,4.8,0.5,112.5,112.1,0.581,1,1561.521716,1525.926038,1571.764748,1515.683006
135,0.653,0.46,0.36,0.739,47.6,24.5,15.2,6.7,5,1.7,112,110.3,0.57,110,0.52,0.477,0.356,0.779,43.7,25.4,15,8.4,4.3,2,113.4,111.4,0.578,1,1556.404896,1498.608613,1566.187586,1488.825923
122,0.28,0.452,0.324,0.751,43.7,24.5,13.3,7.8,4.8,-6.4,108.9,115.6,0.544,117,0.56,0.453,0.335,0.826,42.4,24.1,13.8,8.7,3,0.4,110.8,110.7,0.563,1,1406.436317,1574.603473,1415.321527,1565.718264
112,0.633,0.468,0.347,0.713,47.5,24.7,14.1,8,5.8,4.1,113.8,109.7,0.56,100,0.471,0.458,0.363,0.799,41.1,25.8,14.9,7.9,5.8,-1.8,112.7,114.8,0.575,1,1608.55122,1441.240614,1611.939279,1437.852555
109,0.667,0.483,0.385,0.826,40.9,25.4,14.1,8.1,4.9,3.9,115.7,111.6,0.601,119,0.38,0.474,0.353,0.791,42.6,22.9,15.4,6.9,4.7,-3.6,111.6,114.9,0.58,0,1608.277318,1415.549788,1585.414922,1438.412185
106,0.28,0.471,0.345,0.741,42.2,26.6,15.1,6.7,3.9,-9.3,110.6,120.1,0.558,127,0.469,0.478,0.348,0.776,44.4,25.1,13.9,6.8,5.4,-0.5,112.7,113.2,0.578,0,1323.598564,1517.467707,1311.993095,1529.073176
121,0.612,0.51,0.394,0.786,40.7,26.7,14.7,7,6.9,2.8,115.6,112.5,0.614,104,0.46,0.482,0.336,0.788,43.4,24.1,13.6,6.4,4.6,-1,113.2,113.9,0.58,1,1571.438584,1479.14213,1577.746276,1472.834438
114,0.51,0.462,0.388,0.794,44.2,27.2,14.3,6.9,5.1,1.3,113.7,112.2,0.569,106,0.451,0.453,0.334,0.791,43.1,23.5,11.9,9.3,5.3,0.7,114.3,113.7,0.555,1,1522.348074,1520.240771,1528.343588,1514.245256
